"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468366786898927621","b'I would love to see a COVID cases graph that allowed you to filter for vaccination status.'","Tue Dec 07 23:48:17 +0000 2021","0","12"
"1468366698608738305","b'Did get the result you wanted? Very devious tactics deleting and hiding that the public don\xe2\x80\x99t support mandatory vaccination. Shame on you for pushing this agenda @GMB https://t.co/mVr52IgNgo https://t.co/D9fy7blWac'","Tue Dec 07 23:47:56 +0000 2021","1","5"
"1468366585211469826","b'German man suspected of killing family and himself over fake vaccination certificate https://t.co/dQQfF0iPeu via @CTVNews'","Tue Dec 07 23:47:29 +0000 2021","0","0"
"1468366576894156804","b'The conspiracy theory bullshit is sometime so convincing that I start doubting my belief. Why can\xe2\x80\x99t the realist be the same in convincing people of the fact. Wait a minute they are thus the high vaccination rate. Almost became a right wing nut job \xf0\x9f\x98\x82'","Tue Dec 07 23:47:27 +0000 2021","0","0"
"1468366543918673929","b'#vaccine #covid #coronavirus #pandemic #health #corona #vaccines #vaccination #virus #medicine #lockdown #science #quarantine #influenza #news #doctor #stayhome #healthcare #who #flu #immunization  #truth #social-distancing \n#detroit\n#detroitvseverybody\n#healthydetroit https://t.co/SAa7sLOByv'","Tue Dec 07 23:47:19 +0000 2021","0","0"
"1468366503984746502","b'#vaccine #covid #coronavirus #pandemic #health #corona #vaccines #vaccination #virus #medicine #lockdown #science #quarantine #influenza #news #doctor #stayhome #healthcare #who #flu #immunization  #truth #social-distancing \n#detroit\n#detroitvseverybody\n#healthydetroit https://t.co/z1TNCid1BN'","Tue Dec 07 23:47:10 +0000 2021","0","1"
"1468366498762833928","b"Jesus Christ i don't think I can even say publicly what I would do if this was my kid. #vaccination https://t.co/H52Ma8X8Wp"","Tue Dec 07 23:47:08 +0000 2021","0","0"
"1468366350636756993","b'Most adolescents and young adults with suspected myocarditis following a COVID-19 vaccination experience mild symptoms and rapid clinical recovery, though many had evidence of continued heart inflammation. https://t.co/cgRUEtPXtX https://t.co/ovOZBZZRq0'","Tue Dec 07 23:46:33 +0000 2021","0","0"
"1468366235003879424","b'Leading up to M\xe2\x80\x98s vaccination she had a very brave face until two minutes before it actually needed to happen. Miigwech Auntie Nona &amp; Nurse Julie. @weenonah @crfnofficial #vacinationtime\xf0\x9f\x92\x89\xf0\x9f\x92\x89 #bravegirl #daughterlove\xe2\x9d\xa4\xef\xb8\x8f https://t.co/5XljQoPPwd'","Tue Dec 07 23:46:06 +0000 2021","0","0"
"1468366070603988995","b'#BREAKING -- Why Baylor University employees are no longer required to get the COVID-19 vaccine?\nhttps://t.co/DAiwGJLbEs'","Tue Dec 07 23:45:26 +0000 2021","0","0"
"1468365998428409860","b'\xc2\xa325 bribes to doctors for each "covid19 vaccination". Bribery &amp; corruption &amp; the misuse of public money! They might just as well go back to blood letting and leeches or "stimulating the phagocytes"!'","Tue Dec 07 23:45:09 +0000 2021","0","0"
"1468365970519560199","b"\xf0\x9f\xa6\xb8\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fWe are proud of these two #VaxChamps! \xf0\x9f\xa6\xb8\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\nThank you Brooklyn and Mikaela for getting first doses of your #COVID19 vaccine. \n--\nShare your child's vaccination journey &amp; colored Jesse comic strips with us @CDCofBC \nhttps://t.co/ZQqwATky0V https://t.co/x5tBumAlXf"","Tue Dec 07 23:45:02 +0000 2021","5","40"
"1468365968158113794","b'Italian man tried to use fake arm to avoid COVID vaccination: report https://t.co/wdKZkN8Oax'","Tue Dec 07 23:45:02 +0000 2021","4","26"
"1468365947484446731","b'Very effective, hurry up Go get your 7374748393636th booster \n\n#Booster #COVID19 #COVID #Covid_19 #Omicron #Omicronindia #OmicronVirus #vaccination #VaccinePassports #vaccinemandates #usa #malaysiaboleh #Europe1 https://t.co/zdLAF743VV'","Tue Dec 07 23:44:57 +0000 2021","0","0"
"1468365890194268160","b'If you\xe2\x80\x99re packing for a summer road trip, don\xe2\x80\x99t forget to check what\xe2\x80\x99s in #MyHealthRecord. It\xe2\x80\x99s secure access to essential #COVID-19 information including proof of vaccination and test results, and other important health information. Whenever you need it, wherever you are. https://t.co/0VZJNRcmL2'","Tue Dec 07 23:44:43 +0000 2021","1","1"
"1468365865280282631","b'Proof of vaccination to enter polling places.\n\n#PutItInTheRedBook'","Tue Dec 07 23:44:37 +0000 2021","0","1"
"1468365852030480394","b'Effective Dec 6 at 12:01 AM, all individuals two years or older traveling into US by air, regardless of vaccination status or citizenship, are required to show a negative result from a COVID-19 viral test taken no more than one day before boarding a flight #travel https://t.co/UcndgsmXGZ'","Tue Dec 07 23:44:34 +0000 2021","0","0"
"1468365752134770688","b'Comprehensive investigations revealed consistent pathophysiological alterations after vaccination with COVID-19 vaccines!!!'","Tue Dec 07 23:44:10 +0000 2021","0","4"
"1468365694362435585","b'I don\'t mind whatever people do in the privacy of their homes, their beliefs, whatever. You do you. \n\nVaccination doesn\'t only affect you, that\'s why it "matters" to others. Your status is their business because it affects them. \n\nGet vaccinated. It\'s about more than you.'","Tue Dec 07 23:43:57 +0000 2021","2","4"
"1468365629732364288","b'More neutralisation assay results! Finnish HCWs with prior infection PLUS vaccination (and boosters?) - serum collected Nov 2021 shows a large but not colossal drop in neutralising antibodies. But a subset of them have a fairly huge drop, hmm, what\xe2\x80\x99s that mean for protection https://t.co/2rGv2BaeKn'","Tue Dec 07 23:43:41 +0000 2021","0","0"
"1468365457367445506","b'New York City Mayor @BilldeBlasio announced that effective December 27th a COVID-19 vaccination mandate will be made for all private sector workers. \n\nStory by: @NYCPhilosophers \nhttps://t.co/9f2N9Br8YC'","Tue Dec 07 23:43:00 +0000 2021","1","1"
"1468365437293547524","b'In Greece, those who are over 60 years old has to get vaccinated, or they will be fined, with 100 euro per month if they don\'t make vaccination. This is an example of EU governments and their imagination of "freedom and democracy".\n#Greece #COVID19 #covid1984 #VaccineSideEffect'","Tue Dec 07 23:42:55 +0000 2021","0","0"
"1468365379592495112","b'12 days into the vaccination campaign for 5-11 year olds, and the Minister of Education still has not tweeted support or visited a clinic.\n\nThe antivax vote must be polling strong in King-Vaughan.\n#onted'","Tue Dec 07 23:42:42 +0000 2021","107","751"
"1468365340761792513","b'Measuring protection after COVID-19 vaccination https://t.co/NnyxsvjSkt'","Tue Dec 07 23:42:32 +0000 2021","1","1"
"1468365326236590081","b'Check out several options to find a COVID-19 vaccination or booster shot site near you. \n\n- your health care provider\n- https://t.co/YMqXKOrSBg\n- https://t.co/vc9oNbp1iG\n- https://t.co/WvTylxyHdG\n- https://t.co/HU3bkFXgC5 https://t.co/kyNKXlaXHH'","Tue Dec 07 23:42:29 +0000 2021","0","3"
"1468365281332506624","b'\xe2\x80\x9cUrsula von der Leyen sparks discussion about European vaccination obligation.\xe2\x80\x9d\n\nWhy..?\n\nHeiko Von der Leyen is married to Ursula von der Leyen. Medical Director of the US biotech company Orgenesis specialized in cell and gene therapies. #vaccinemandates #vonderleyen #COVID19 https://t.co/RKXDFN4lhE'","Tue Dec 07 23:42:18 +0000 2021","0","1"
"1468365270775316482","b'Check out several options to find a COVID-19 vaccination or booster shot site near you. \n\n- your health care provider\n- https://t.co/JP0IFg5RbO\n- https://t.co/c3olddrlr9\n- https://t.co/WAaDb88tkq\n- https://t.co/44m6Kugio6 https://t.co/G3hXAUYGcm'","Tue Dec 07 23:42:16 +0000 2021","7","15"
